sales_id,order_id,date_id,product_id,region_id,customer_id,quantity,unit_price,discount_pct,gross_revenue,net_revenue,cost,profit,margin_pct,returned_flag,shipping_cost,ship_mode,order_priority
57234,CA-2013-163153,20130314,2098,4,704,3,70.71428571428572,0.27492150645659924,212.14285714285717,153.82022327313575,156.02591205049478,-2.205688777359029,-0.014339393939393963,False,7.01,Standard Class,High
57235,ID-2014-22270,20130410,3403,10,375,4,29.666666666666668,0.39606390964525223,118.66666666666667,71.66708272209674,118.2184765666407,-46.551393844543966,-0.649550561797753,False,10.31,Second Class,Medium
57236,IT-2013-5913315,20140910,6784,4,414,2,30.740740740740737,0.13061541933669069,61.481481481481474,53.451051996336794,58.22107539557615,-4.770023399239356,-0.08924096385542167,False,8.62,Second Class,Medium
57237,US-2013-101532,20110802,68,4,724,2,82.5,0.4209456954612212,165.0,95.5439602488985,103.56579254777571,-8.021832298877214,-0.08395959595959594,False,10.54,Second Class,Medium
57238,TU-2013-2440,20140516,6581,6,11,1,27.5,0.5531627616085987,27.5,12.288024055763536,15.33098564920898,-3.042961593445444,-0.2476363636363637,False,1.26,Second Class,Medium
57239,NI-2013-110,20110618,4045,1,748,9,46.99999999999999,0.650154542288449,422.99999999999994,147.98462861198604,301.19594836218266,-153.21131975019662,-1.0353191489361704,False,6.41,Standard Class,Medium
57240,ID-2012-64844,20140915,6506,12,292,1,29.09090909090909,0.47538566354884365,29.09090909090909,15.261507969488186,21.513957015737876,-6.252449046249691,-0.4096875,False,1.38,Standard Class,Medium
57241,CA-2011-169852,20140727,3422,13,745,3,15.0,0.19536514461311552,45.0,36.2085684924098,23.86597270755961,12.342595784850193,0.34087500000000004,False,1.05,Standard Class,Medium
57242,IN-2014-24384,20130904,2376,9,624,4,91.0,0.0011485596297315034,364.0,363.58192429477776,210.99737826381556,152.5845460309622,0.4196703296703296,False,169.8,Second Class,Critical
57243,ES-2012-3877819,20140821,8542,4,211,8,119.57142857142856,0.04646493125113703,956.5714285714284,912.124402906055,455.8006604055993,456.32374250045575,0.5002867383512545,False,3.93,Standard Class,Medium
57244,CA-2012-124541,20110526,6053,4,666,3,5.0,0.1632215658001126,15.0,12.551676512998311,8.019893707980271,4.5317828050180395,0.3610499999999999,False,1.16,Standard Class,High
57245,EG-2011-1800,20120530,6552,1,160,5,14.333333333333334,0.0,71.66666666666667,71.66666666666667,38.966666666666676,32.699999999999996,0.45627906976744176,False,7.04,Standard Class,High
57246,CA-2012-126725,20140118,6648,13,583,6,111.0,0.0,666.0,666.0,619.3674000000001,46.63259999999991,0.07001891891891879,False,43.12,Standard Class,High
57247,MX-2014-154046,20120328,7405,4,501,5,15.833333333333334,0.421253979174676,79.16666666666667,45.81739331533815,39.81772623278229,5.99966708255586,0.13094736842105265,False,5.83,Second Class,High
57248,US-2014-135713,20110301,8489,4,219,2,110.36789297658864,0.3702166798375044,220.73578595317727,139.01571615626995,146.5191947507411,-7.503478594471147,-0.05397575757575754,False,13.34,Second Class,High
57249,CA-2014-152310,20140827,6267,13,586,4,48.0,0.002864826369941162,192.0,191.4499533369713,99.4773957538903,91.972557583081,0.48039999999999994,False,20.98,Standard Class,Medium
57250,CA-2013-147137,20120611,6898,13,167,3,7.0,0.03556463529640279,21.0,20.25314265877554,19.849237128037675,0.40390553073786606,0.01994285714285712,False,5.79,First Class,High
57251,ES-2013-3126391,20140604,326,11,512,5,146.25,0.03403791597011839,731.25,706.359773946851,600.4420314329744,105.91774251387653,0.14994871794871797,False,77.93,Second Class,Medium
57252,EG-2013-5090,20131020,10,1,249,7,45.0,0.0,315.0,315.0,248.85000000000002,66.14999999999998,0.20999999999999994,False,21.03,Standard Class,Medium
57253,MX-2013-122371,20120418,6739,8,13,3,132.0,0.039719117721567096,396.0,380.27122938225943,372.723421647551,7.547807734708442,0.01984848484848474,False,13.56,Standard Class,Medium
57254,CA-2014-154011,20130126,1891,4,214,4,217.6190476190476,0.3493831369883189,870.4761904761904,566.3464883739775,671.6367447678193,-105.29025639384179,-0.1859113785557987,False,50.88,Standard Class,Medium
57255,IN-2013-72320,20130220,8694,10,45,2,145.55555555555554,0.14740184286876748,291.1111111111111,248.2007968537588,154.47183944646528,93.7289574072935,0.3776335877862596,False,30.67,Standard Class,Medium
57256,ES-2013-4281038,20140107,2915,4,137,3,51.66666666666666,0.039119109963743154,154.99999999999997,148.9365379556198,144.5260946703534,4.41044328526641,0.029612903225806397,False,30.11,Same Day,High
57257,IN-2012-35990,20120308,616,9,48,3,83.5,0.0,250.5,250.5,135.65999999999997,114.84000000000003,0.4584431137724552,False,16.17,Standard Class,Medium
57258,ES-2012-5158081,20140322,4410,4,732,1,17.77777777777778,0.11271805888470392,17.77777777777778,15.773901175383044,12.86953162146564,2.9043695539174035,0.18412500000000004,False,0.79,Standard Class,Medium
57259,ID-2014-59776,20120205,8244,12,64,3,43.39622641509434,0.4639961712390253,130.18867924528303,69.78163053680615,125.93885280889135,-56.15722227208521,-0.8047565217391305,False,4.59,First Class,High
57260,IT-2011-5084706,20140726,6649,11,470,1,46.66666666666667,0.37792970634635303,46.66666666666667,29.029947037170196,29.533823975029648,-0.5038769378594523,-0.017357142857142797,False,4.22,Standard Class,Medium
57261,US-2013-118696,20110226,3419,4,687,1,19.166666666666668,0.38155172386776964,19.166666666666668,11.853591959201081,12.63283678712769,-0.7792448279266093,-0.06573913043478254,False,1.52,Standard Class,Medium
57262,ID-2013-80622,20130929,3601,10,149,3,5.833333333333334,0.4443080982764972,17.5,9.724608280161299,15.709410061723423,-5.984801781562124,-0.6154285714285713,False,0.66,Second Class,Medium
57263,IN-2012-58754,20110705,656,12,612,2,48.66666666666666,0.29520232603210017,97.33333333333331,68.60030693287557,52.23490494334094,16.365401989534625,0.23856164383561637,False,10.62,Same Day,Medium
57264,IN-2013-79929,20120202,6485,10,395,8,26.349206349206348,0.060126089686843326,210.79365079365078,198.1194528406146,154.23360705505894,43.88584578555566,0.2215120481927711,False,9.01,Standard Class,Medium
57265,CA-2011-156244,20120827,3132,11,500,6,12.0,0.17036701163247456,72.0,59.73357516246183,54.51124290893536,5.222332253526474,0.08742708333333322,False,6.5,Standard Class,High
57266,CA-2014-140872,20130226,9460,11,633,5,126.0,0.2417967614849873,630.0,477.668040264458,429.9050272542048,47.76301301025319,0.09999206349206342,False,29.09,Standard Class,Medium
57267,CA-2013-126004,20110607,3820,7,614,1,2.5,0.21139249466556298,2.5,1.9715187633360927,1.3753314893032582,0.5961872740328344,0.3024,False,0.33,First Class,High
57268,ES-2014-2467627,20141014,1585,4,417,2,43.66666666666666,0.020629204825435926,87.33333333333331,85.5317161119119,59.0299423944882,26.501773717423703,0.3098473282442749,False,13.81,Standard Class,Medium
57269,CA-2013-133795,20120811,1489,13,654,3,10.0,0.0,30.0,30.0,21.616799999999998,8.383200000000002,0.2794400000000001,False,2.95,Standard Class,Medium
57270,US-2014-103128,20120410,1423,4,446,2,71.66666666666667,0.37413031032337757,143.33333333333334,89.70798885364923,106.09742979398105,-16.389440940331824,-0.18269767441860468,False,2.77,Second Class,Medium
57271,NI-2014-4600,20120321,2205,1,126,2,13.333333333333332,0.6945480579586598,26.666666666666664,8.145385121102404,15.018053817032557,-6.8726686959301535,-0.84375,False,2.55,First Class,High
57272,IN-2011-23117,20130311,631,10,406,7,163.7037037037037,0.08407544421548108,1145.9259259259259,1049.581694665667,629.9508594329898,419.6308352326773,0.39980769230769236,False,40.99,Standard Class,Medium
57273,MX-2013-143455,20140101,956,11,357,3,310.0,0.04445344196881068,930.0,888.6582989690061,453.2157324741931,435.442566494813,0.49,False,21.0,Standard Class,Medium
57274,IN-2014-71886,20130717,7680,9,35,3,41.5,0.0,124.5,124.5,113.25,11.25,0.09036144578313253,False,7.72,Standard Class,High
57275,TU-2011-3880,20110117,4083,6,514,7,43.75,0.6491715822255929,306.25,107.44120294341218,247.09020878060383,-139.64900583719165,-1.2997714285714288,False,7.75,Standard Class,Medium
57276,ES-2012-3777672,20121231,2673,11,37,4,10.0,0.0406455268530643,40.0,38.37417892587743,19.494082894345734,18.880096031531696,0.492,False,2.55,Standard Class,Medium
57277,IZ-2011-5480,20111122,1682,6,432,2,133.0,0.007115316648311977,266.0,264.10732577154903,187.615489766135,76.49183600541403,0.28962406015037584,False,13.94,Second Class,Medium
57278,IZ-2014-3850,20130921,7709,6,500,4,12.5,0.0,50.0,50.0,46.040000000000006,3.9599999999999937,0.07919999999999988,False,2.62,Standard Class,Medium
57279,US-2014-158946,20120904,2872,7,584,8,6.964285714285714,0.222364427335019,55.714285714285715,43.32541047704895,34.690545078176996,8.634865398871952,0.19930256410256414,False,1.6,Standard Class,Medium
57280,CA-2014-107132,20120629,3370,7,437,2,63.75,0.19806644772213336,127.5,102.246527915428,65.04843912624303,37.19808878918498,0.36380784313725484,False,6.04,Standard Class,High
57281,ES-2014-1386555,20120818,6917,4,772,1,10.555555555555555,0.08749357950787495,10.555555555555555,9.632012216305764,6.70590829459435,2.926103921711414,0.30378947368421055,False,1.56,Standard Class,Medium
57282,CA-2013-140501,20130709,6265,7,121,2,49.0,0.0,98.0,98.0,52.02460000000001,45.97539999999999,0.4691367346938775,False,6.95,Standard Class,Medium
57283,IN-2011-74378,20130421,4498,12,302,6,22.89156626506024,0.12801754128191037,137.34939759036143,119.76626541429182,128.59934266297853,-8.833077248686706,-0.0737526315789475,False,19.89,First Class,Medium
57284,LE-2011-9590,20140510,8,6,37,1,26.0,0.0,26.0,26.0,18.62,7.379999999999999,0.2838461538461538,False,2.88,Standard Class,High
57285,US-2013-147711,20111210,5717,7,178,7,7.25,0.0,50.75,50.75,26.700099999999996,24.049900000000004,0.4738896551724139,False,2.16,Second Class,Medium
57286,MX-2013-145275,20130508,6110,8,689,3,31.5,0.0,94.5,94.5,83.22,11.280000000000001,0.11936507936507938,False,4.56,Second Class,Medium
57287,MX-2013-119501,20141124,768,8,509,2,52.5,0.17333022811757087,105.0,86.80032604765506,82.48510983842878,4.3152162092262785,0.0497142857142857,False,9.02,Standard Class,Medium
57288,CA-2014-146458,20140526,2784,11,103,8,3.2857142857142856,0.0,26.285714285714285,26.285714285714285,18.676114285714288,7.609599999999997,0.28949565217391293,False,1.38,Second Class,Medium
57289,MX-2014-109071,20120320,9945,4,402,4,45.333333333333336,0.0,181.33333333333334,181.33333333333334,166.85333333333335,14.47999999999999,0.07985294117647053,False,11.27,Standard Class,Medium
57290,ES-2013-5065624,20110810,8697,8,190,3,194.5,0.044535765657309906,583.5,557.5133807389597,435.0610844656005,122.45229627335914,0.21964010282776347,False,18.72,Standard Class,Medium
57291,SI-2013-7840,20141107,3925,6,570,1,76.5,0.039964933051240714,76.5,73.44268262158009,49.16339577844597,24.279286843134123,0.3305882352941176,False,5.47,Standard Class,Low
57292,ID-2012-40064,20120814,9194,12,607,3,259.6385542168675,0.12320166973959079,778.9156626506024,682.9519524257283,748.8414454544433,-65.88949302871492,-0.0964774941995359,False,24.68,Standard Class,Medium
57293,CA-2013-132829,20131027,1085,4,268,3,2.5,0.5738182091564161,7.5,3.196363431326879,4.4055477173978375,-1.2091842860709585,-0.3783000000000001,False,0.21,Second Class,Medium
57294,TU-2013-9520,20140719,6596,6,55,1,11.25,0.594225796357688,11.25,4.56495979097601,10.499407519244823,-5.934447728268813,-1.3,False,0.94,Standard Class,High
57295,MX-2013-114258,20131014,4454,11,180,4,16.333333333333332,0.0,65.33333333333333,65.33333333333333,49.01333333333333,16.32,0.24979591836734696,False,7.49,First Class,Medium
57296,US-2014-143812,20110116,845,11,408,4,29.0,0.589524230157322,116.0,47.61518930175065,66.71052211483203,-19.095332813081384,-0.4010344827586208,False,12.48,First Class,High
57297,CG-2013-1780,20141218,3999,1,777,3,53.5,0.03306179070890343,160.5,155.193582591221,105.58965245458775,49.60393013663325,0.31962616822429907,False,24.7,First Class,High
57298,CA-2013-131744,20120607,2360,7,372,3,189.16666666666663,0.20692812595229623,567.4999999999999,450.0682885220718,360.1339380050622,89.93435051700959,0.19982378854625552,False,56.68,Second Class,High
57299,CA-2012-158421,20130313,3236,11,794,2,7.5,0.0,15.0,15.0,8.138,6.862,0.4574666666666667,False,1.04,Standard Class,Medium
57300,YM-2014-620,20110121,3980,6,134,1,9.999999999999998,0.6985843003116625,9.999999999999998,3.0141569968833744,8.089997379634978,-5.075840382751604,-1.6840000000000006,False,0.29,First Class,Critical
57301,CA-2012-5610,20110816,3887,2,735,2,13.0,0.0,26.0,26.0,25.52,0.4800000000000004,0.018461538461538477,False,1.3,Standard Class,Medium
57302,MX-2014-157399,20131004,2537,8,677,1,362.0,0.0,362.0,362.0,318.62,43.379999999999995,0.1198342541436464,False,24.5,Standard Class,Medium
57303,ES-2014-2901069,20140804,6649,11,501,7,46.94444444444445,0.37123855402042344,328.61111111111114,206.61799738717752,210.18307478588173,-3.5650773987042044,-0.01725443786982251,False,7.3,Standard Class,Medium
57304,CA-2014-140963,20130319,5700,13,632,1,15.0,0.02986120700441869,15.0,14.552081894933721,7.3730548267664195,7.179027068167302,0.4933333333333333,False,3.12,First Class,High
57305,ES-2013-2871320,20140303,1366,4,392,2,22.0,0.0,44.0,44.0,44.0,0.0,0.0,False,4.14,Standard Class,Medium
57306,ID-2011-30922,20140730,3402,12,717,6,8.571428571428571,0.19111672769074367,51.42857142857143,41.59971114733318,39.27869196949521,2.321019177837968,0.05579411764705873,False,0.22,Standard Class,Medium
57307,MX-2013-133256,20120208,7415,4,641,3,12.333333333333334,0.0,37.0,37.0,26.74,10.260000000000002,0.27729729729729735,False,3.11,Standard Class,Medium
57308,MX-2012-133424,20131225,8432,8,41,4,175.6012024048096,0.005346959756668655,702.4048096192384,698.6490793693139,398.9034689664356,299.7456104028783,0.4290360057061341,False,177.04,First Class,High
57309,CA-2012-134747,20120312,9594,4,272,4,66.0,0.011097466294990234,264.0,261.0702688981226,190.59197644299348,70.47829245512912,0.26995909090909104,False,40.38,Second Class,Medium
57310,SO-2014-6790,20130408,7172,1,29,1,10.0,0.0,10.0,10.0,5.08,4.92,0.492,False,0.86,Standard Class,Medium
57311,CM-2013-9580,20130722,1641,1,38,1,70.0,0.03955616796978233,70.0,67.23106824211524,53.227797171114666,14.003271071000576,0.2082857142857143,False,3.79,Standard Class,Medium
57312,US-2014-128587,20110916,8617,11,717,2,174.74916387959868,0.41283217700059555,349.49832775919737,205.21417225230022,212.78160686529242,-7.567434612992201,-0.036875789473684265,False,58.67,Second Class,Critical
57313,IN-2014-74672,20110413,8188,5,228,2,57.66666666666666,0.03995024156197817,115.33333333333331,110.7257388065185,73.1685922564231,37.55714655009541,0.3391907514450867,True,45.18,Same Day,Critical
57314,IN-2012-26113,20130919,6365,5,209,4,13.666666666666666,0.0007500802312848873,54.666666666666664,54.62566228068976,29.924204264007123,24.701458016682636,0.45219512195121947,False,3.74,Second Class,Medium
57315,MX-2013-166072,20130207,9710,4,302,4,49.0,0.0,196.0,196.0,125.59999999999998,70.40000000000002,0.35918367346938784,False,32.07,Second Class,High
57316,ES-2013-5788188,20140129,3282,4,396,3,52.0,0.0,156.0,156.0,128.10000000000002,27.899999999999977,0.1788461538461537,False,10.32,Second Class,Medium
57317,ES-2014-1274177,20140506,6944,8,451,1,58.0,0.0,58.0,58.0,36.61,21.39,0.36879310344827587,False,3.63,Standard Class,Medium
57318,MX-2012-146290,20130323,9423,3,505,6,48.8,0.03473265133847092,292.79999999999995,282.6302796880957,195.29288998120055,87.33738970689515,0.309016393442623,False,11.42,Standard Class,Medium
57319,TU-2013-420,20110814,7175,6,482,6,22.08333333333333,0.5766445756315204,132.49999999999997,56.09459372882354,128.1073514139019,-72.01275768507837,-1.2837735849056604,False,4.33,Standard Class,Medium
57320,ID-2013-65061,20130731,3609,5,571,3,4.666666666666667,0.49844370106954977,14.0,7.021788185026304,8.060009723812335,-1.038221538786031,-0.1478571428571427,False,0.55,Second Class,High
57321,JO-2013-8110,20120407,1781,6,472,1,22.0,0.0,22.0,22.0,22.0,0.0,0.0,False,0.97,Standard Class,Medium
57322,CG-2013-4480,20110825,8851,1,96,1,263.0,0.02500548862232864,263.0,256.4235564923276,251.30483530759483,5.118721184732749,0.019961977186311687,False,15.08,Standard Class,Medium
57323,CA-2014-143798,20131115,5960,7,213,3,6.25,0.2169749500140242,18.75,14.681719687237045,9.354017247132466,5.327702440104579,0.36288,False,3.38,First Class,Critical
57324,IN-2012-78914,20140218,3564,5,521,4,3.75,0.040249972716746255,15.0,14.396250409248806,7.370880209535389,7.025370199713417,0.488,False,1.06,Standard Class,High
57325,IN-2011-44761,20120520,4761,12,4,2,13.836477987421382,0.45550691321528614,27.672955974842765,15.067733219199628,24.757655473074006,-9.689922253874379,-0.643090909090909,False,1.64,Standard Class,Medium
57326,TU-2012-8330,20140420,6532,6,535,1,140.0,0.6484891281575519,140.0,49.21152205794274,122.16936106320208,-72.95783900525933,-1.4825357142857145,False,6.8,Same Day,Medium
57327,US-2013-159359,20130324,630,11,262,4,117.5,0.6377668011476941,470.0,170.24960346058376,336.4132164381135,-166.16361297752977,-0.9760000000000001,False,7.27,Standard Class,Medium
57328,MX-2014-129875,20130205,7759,8,674,4,19.75,0.0,79.0,79.0,57.800000000000004,21.199999999999996,0.26835443037974677,False,7.51,Standard Class,High
57329,TZ-2014-7370,20120925,5274,1,105,1,85.0,0.036027510329281906,85.0,81.93766162201103,57.44312065947808,24.49454096253295,0.2989411764705883,False,3.19,Standard Class,Medium
57330,US-2012-168935,20140831,8015,11,674,3,35.0,0.19248241317451206,105.0,84.78934661667623,85.84891063028961,-1.0595640136133824,-0.012496428571428443,False,7.02,Standard Class,Medium
57331,CA-2012-102260,20130917,5686,11,57,4,3.75,0.22875110531469348,15.0,11.568733420279598,7.519676723181739,4.049056697097859,0.35,False,0.86,Standard Class,Medium
57332,IV-2011-1910,20120909,3893,1,396,1,48.0,0.0,48.0,48.0,45.63,2.3699999999999974,0.04937499999999995,False,3.1,Standard Class,Low
57333,CA-2014-129707,20110930,2663,13,719,4,2.8125,0.17553173570086833,11.25,9.275267973365231,8.587661440939756,0.687606532425475,0.07413333333333325,False,0.92,Standard Class,High
57334,AL-2012-8670,20110820,7727,6,257,1,6.0,0.02376135256258846,6.0,5.857431884624469,4.246638116352741,1.6107937682717282,0.27499999999999986,False,0.37,Standard Class,Medium
57335,MX-2013-108959,20141214,8432,8,114,5,175.75150300601203,0.04846003757569685,878.7575150300602,836.1728928317775,477.73141208459583,358.4414807471817,0.42866909920182433,False,65.87,Standard Class,Medium
57336,ES-2011-3376060,20130206,8248,4,416,8,42.0,0.022644073123092787,336.0,328.3915914306408,207.1212680237542,121.2703234068866,0.36928571428571416,False,14.91,Standard Class,Medium
57337,MX-2013-159401,20120510,4091,8,528,6,13.6,0.04764305419736281,81.6,77.71232677749519,41.82751705965183,35.88480971784336,0.46176470588235285,False,14.0,Second Class,Critical
57338,ES-2011-1416586,20131113,9057,4,315,1,47.0,0.0420533524491427,47.0,45.023492434890294,33.01084147460254,12.01265096028775,0.26680851063829786,False,6.09,Second Class,Medium
57339,IN-2013-31202,20140206,5678,9,60,1,11.0,0.0,11.0,11.0,7.010000000000001,3.9899999999999993,0.3627272727272727,False,3.08,Standard Class,High
57340,TU-2011-7500,20120516,5243,6,44,3,48.75,0.6005026335301195,146.25,58.42648984622003,125.82369305652125,-67.39720321030123,-1.153538461538462,False,5.54,Second Class,High
57341,MX-2012-133165,20110125,1898,3,465,3,213.66666666666663,0.0,640.9999999999999,640.9999999999999,339.8599999999999,301.14,0.46979719188767555,False,133.6,First Class,High
57342,IN-2013-55996,20140425,1299,9,542,1,25.0,0.0,25.0,25.0,17.44,7.559999999999999,0.30239999999999995,False,5.57,Second Class,Critical
57343,US-2013-122707,20111015,7121,11,555,2,138.33333333333334,0.42672041198280597,276.6666666666667,158.60735268475702,137.4877326622036,21.11962002255342,0.13315662650602403,False,85.21,First Class,High
57344,MX-2014-161529,20111204,8144,8,519,2,20.5,0.0022484468156499862,41.0,40.907813680558355,22.828555536857934,18.07925814370042,0.44195121951219507,False,2.59,Standard Class,Medium
57345,ES-2014-2938679,20131126,3252,4,761,1,7.0,0.04734420083574875,7.0,6.668590594149759,4.868071133729324,1.8005194604204346,0.26999999999999996,False,0.33,Standard Class,Medium
57346,IN-2011-76625,20110517,7626,5,665,8,36.0,0.0,288.0,288.0,219.12,68.88,0.23916666666666664,False,16.82,Standard Class,Medium
57347,NI-2012-8510,20120522,5309,1,323,2,43.33333333333333,0.7007740659838099,86.66666666666666,25.932914281403143,82.32503380609432,-56.39211952469118,-2.1745384615384613,False,1.51,Standard Class,Medium
57348,SO-2014-6790,20110815,7172,1,29,1,10.0,0.0032111857578153366,10.0,9.967888142421847,5.063687176350299,4.904200966071548,0.492,False,0.86,Standard Class,Medium
57349,ES-2014-5530354,20111116,8562,4,581,5,192.94117647058823,0.11488225733891069,964.7058823529412,853.8782929201097,813.7902690399976,40.08802388011213,0.04694817073170735,False,72.52,Standard Class,Medium
57350,ES-2014-1728888,20130704,7026,4,2,7,16.984126984126984,0.1297067874644079,118.88888888888889,103.46819304589818,60.94566668140914,42.52252636448903,0.41097196261682245,False,5.14,Standard Class,Medium
57351,IR-2011-6860,20140420,8831,6,313,9,78.125,0.03181438462172721,703.125,680.755510812848,578.8055655135158,101.94994529933217,0.1497600000000001,False,54.7,Standard Class,Medium
57352,IR-2011-6850,20110327,3959,6,317,1,46.0,0.03973896672374794,46.0,44.17200753070759,25.533340874815543,18.638666655892045,0.42195652173913034,False,2.34,Standard Class,Medium
57353,ES-2014-4859567,20130714,7322,4,374,5,47.66666666666666,0.04370385470093317,238.3333333333333,227.9172479629442,116.31748780654314,111.59976015640106,0.4896503496503496,False,21.16,Second Class,Critical
57354,MX-2014-152891,20110222,8577,4,593,1,127.25450901803607,0.02674333879905913,127.25450901803607,123.85129856965881,71.94566793436947,51.90563063528934,0.4190963779527559,False,11.61,Standard Class,High
57355,IT-2012-2308326,20130509,7311,4,149,2,24.0,0.03417418472388582,48.0,46.35963913325348,39.86928965459799,6.490349478655489,0.14000000000000004,False,9.61,Same Day,Medium
57356,CA-2012-125934,20130516,5371,7,271,3,10.333333333333334,0.0,31.0,31.0,16.096,14.904,0.4807741935483871,True,2.03,Standard Class,Medium
57357,IN-2012-77780,20140612,7376,5,581,3,43.333333333333336,0.0,130.0,130.0,122.26,7.739999999999995,0.0595384615384615,False,5.35,Standard Class,Medium
57358,CA-2012-134075,20120308,1582,13,695,4,55.66666666666666,0.0,222.66666666666663,222.66666666666663,193.80666666666664,28.859999999999985,0.12961077844311372,False,5.13,Standard Class,Medium
57359,MX-2014-122959,20130925,6868,8,615,3,38.0,0.02938623462255406,114.0,110.64996925302883,55.44145827835971,55.20851097466912,0.4989473684210526,False,22.11,First Class,Medium
57360,CA-2014-117947,20110410,9677,7,9,1,38.0,0.0,38.0,38.0,27.006100000000004,10.993899999999996,0.28931315789473677,False,2.22,Second Class,Medium
57361,TU-2014-3080,20130916,8411,6,164,1,152.5,0.6001049649460075,152.5,60.98399284573385,148.2430889696903,-87.25909612395644,-1.4308524590163936,False,7.47,Standard Class,Medium
57362,US-2014-103884,20120821,9424,4,653,4,425.0,0.39237817754705595,1700.0,1032.9570981700049,1480.5718407103404,-447.61474254033556,-0.43333333333333346,False,82.18,Standard Class,Medium
57363,MO-2014-5620,20120207,5079,1,394,5,41.0,0.02585091410318474,205.0,199.70056260884712,121.96346555428129,77.73709705456584,0.38926829268292673,False,12.27,Standard Class,Medium
57364,ES-2011-1589842,20120131,2939,11,536,1,54.5,0.007675285229271113,54.5,54.08169695500472,28.122482416602455,25.959214538402268,0.48000000000000004,False,12.06,Second Class,High
57365,ES-2011-4915337,20120219,46,11,8,3,169.25,0.0,507.75,507.75,462.03000000000003,45.71999999999997,0.09004431314623332,False,51.03,Standard Class,Medium
57366,MX-2012-118997,20130727,2944,4,535,4,18.88888888888889,0.36310280065556244,75.55555555555556,48.12112172824639,43.39959049043963,4.721531237806765,0.09811764705882356,False,1.73,Standard Class,Medium
57367,IT-2013-4659236,20121107,3310,11,695,6,8.0,0.4663297488501648,48.0,25.61617205519209,27.345263668917553,-1.729091613725462,-0.06749999999999984,False,1.3,Standard Class,Medium
57368,CA-2011-160066,20120407,5440,13,650,1,2.5,0.022150418016092827,2.5,2.4446239549597677,1.2706177468298891,1.1740062081298785,0.4802399999999999,False,0.51,Standard Class,Medium
57369,MX-2014-108000,20120624,7810,8,691,1,173.0,0.0,173.0,173.0,148.76000000000002,24.23999999999998,0.14011560693641606,True,19.58,Standard Class,Medium
57370,US-2014-134271,20141019,7463,11,128,6,18.61111111111111,0.39385164284488544,111.66666666666666,67.68656654898778,101.43690707538455,-33.75034052639677,-0.4986268656716417,False,5.26,First Class,Medium
57371,ES-2012-2946531,20140227,9242,4,512,5,172.2,0.02299220311086897,861.0,841.2037131215419,521.5756123692628,319.6281007522791,0.37996515679442494,True,54.92,Standard Class,Medium
57372,IN-2014-79180,20110325,4792,9,656,2,12.0,0.0,24.0,24.0,22.86,1.1400000000000006,0.04750000000000002,False,3.12,Second Class,Medium
57373,ID-2012-75316,20110928,4761,12,457,3,13.836477987421382,0.4850666736865115,41.50943396226415,21.374590903578767,35.12039599920752,-13.74580509562875,-0.6430909090909093,False,2.19,Standard Class,Medium
57374,NI-2014-9680,20110901,477,1,109,11,126.38888888888889,0.7268966535082112,1390.2777777777778,379.6895136642786,734.4480297236473,-354.75851605936873,-0.9343384615384616,False,32.76,Standard Class,Medium
57375,US-2014-130687,20120123,9619,13,726,1,285.0,0.23800529413983018,285.0,217.1684911701484,200.8911412609164,16.277349909231987,0.07495263157894723,False,75.19,First Class,High
57376,IR-2011-7730,20110802,6597,6,588,1,49.0,0.0,49.0,49.0,34.330000000000005,14.669999999999995,0.2993877551020407,False,1.54,Standard Class,Medium
57377,EG-2014-490,20130328,4044,1,434,5,17.5,0.020425243584296898,87.5,85.71279118637402,83.21487555751398,2.497915628860042,0.029142857142857134,False,7.78,Standard Class,High
57378,TU-2014-980,20140404,3923,6,596,2,20.0,0.6058771169861634,40.0,15.764915320553463,30.11887071991739,-14.353955399363926,-0.9104999999999999,False,0.92,Second Class,Medium
57379,TU-2014-8830,20110228,1728,6,372,2,130.0,0.5959056024866973,260.0,105.06454335345869,230.17216882357718,-125.10762547011849,-1.1907692307692308,False,5.31,Standard Class,Medium
57380,ES-2014-3629794,20130601,3457,4,111,1,12.5,0.0,12.5,12.5,11.27,1.2300000000000004,0.09840000000000003,False,1.93,Standard Class,Medium
57381,MX-2011-159772,20130422,4204,4,230,2,12.666666666666666,0.0372841978403841,25.333333333333332,24.388800321376937,19.806273103097165,4.582527218279772,0.18789473684210525,False,2.24,Standard Class,Medium
57382,NI-2013-1880,20130712,3987,1,365,5,14.166666666666664,0.6679255619182769,70.83333333333331,23.521939364122048,62.059177903506,-38.53723853938395,-1.6383529411764703,False,0.62,Standard Class,Medium
57383,MX-2012-130015,20110503,6713,11,319,5,17.5,0.02784277474218072,87.5,85.06375721005918,65.42618125985123,19.637575950207946,0.23085714285714284,False,8.02,Same Day,Critical
57384,IT-2014-1036058,20141207,8993,4,475,4,86.66666666666667,0.4576534446578154,346.6666666666667,188.01347251862404,293.77105081035006,-105.75757829172602,-0.5625,False,13.15,Second Class,Medium
57385,IN-2012-68785,20140308,694,9,711,2,182.33333333333331,0.004783363717761911,364.66666666666663,362.92233336425613,239.55527913070995,123.36705423354618,0.3399268738574039,False,65.25,Standard Class,High
57386,IN-2012-33218,20140606,1917,5,425,2,284.0,0.0,568.0,568.0,516.9399999999999,51.06000000000006,0.0898943661971832,False,3.78,Second Class,Medium
